date,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-04-03 00:00:00 +0000,370,7,223,188774,9,28603.191,475,71014,49218,17615.427,14016,5359.718,269080.837,1000,77,1414,1227,32,17548,452,553,369,2356,142,16619.247,20381,399,577,17412.443,4578.348,103579.914,863,846.497
2017-04-04 00:00:00 +0000,404,12,230,184424,9,27265.202,552,68027,46652,16393.982,9586,5582.324,264689.049,1065,106,1341,1313,31,16746,474,608,331,3269,174,17789.175,19563,422,586,17549,4792.758,123878.923,874,863.223
2017-04-05 00:00:00 +0000,432,13,232,181898,14,28376.857,639,62862,51390,15617.127,9025,6053.015,247860.958,1005,64,1531,1381,37,16066,553,803,338,3934,170,16430.583,17525,397,547,17908.958,5205.088,156538.894,719,1064.828
2017-04-06 00:00:00 +0000,348,4,184,153189,8,22679.069,747,55451,40003,13679.46,8034,5632.859,214907.11,1045,78,1238,1388,32,13325,451,615,349,3483,167,17804.269,14843,406,509,14251.117,4527.262,91817.68,774,1089.744
2017-04-07 00:00:00 +0000,373,8,190,171158,7,24993.918,837,58360,44296,17608.52,8592,7195.116,225595.598,1168,60,1457,1198,37,12852,456,782,359,6742,362,25648.757,14501,330,544,26255.185,5143.803,106119.922,580,1692.393
2017-04-08 00:00:00 +0000,572,15,277,228604,13,32604.958,1157,75259,59025,19597.854,10758,10099.908,308170.625,1388,79,2155,1689,39,19574,894,949,415,9512,637,19780.604,21755,587,828,21511.406,6207.595,131890.914,1095,1450.606
2017-04-09 00:00:00 +0000,565,7,370,262298,12,38745.583,747,83221,67107,22310.485,13348,7722.617,338844.119,1405,121,1783,1866,52,22279,1182,922,487,3761,594,20238.984,26689,679,958,24727.805,6261.674,149727.057,1073,1609.333
2017-04-10 00:00:00 +0000,346,6,219,170621,13,25891.301,575,56868,44856,14539.602,13589,5052.144,227312.148,941,66,1217,1268,34,13919,465,520,302,2560,393,14479.801,15308,388,509,15664.34,4676.382,104994.853,756,1042.56
2017-04-11 00:00:00 +0000,343,7,170,163715,3,23715.968,588,52907,43331,13635.076,9129,5071.88,239881.428,939,100,1169,1185,28,12948,493,629,381,3381,399,13254.76,14378,411,554,14384.656,4756.277,117626.894,771,1045.491
2017-04-12 00:00:00 +0000,373,5,184,171716,11,24161.857,623,52267,48341,12211.031,8420,5657.101,249778.371,1094,72,1431,1235,30,12010,428,866,322,4006,428,13084.105,14704,409,548,13266.015,5998.608,146053.253,727,1301.972
2017-04-13 00:00:00 +0000,403,11,196,177420,14,24042.343,757,52993,48116,12466.444,10056,6239.702,224628.894,1028,57,1633,1524,39,12765,384,765,314,7098,533,14387.033,13188,493,683,12549.146,6490.323,103799.889,617,1338.791
2017-04-14 00:00:00 +0000,493,13,240,179465,13,24614.739,702,51082,46799,14883.487,9698,7562.376,218652.376,1069,69,1655,1374,45,13129,533,752,373,8665,470,17449.51,14297,506,642,17812.409,6881.644,98551.674,734,1663.271
2017-04-15 00:00:00 +0000,540,12,304,216599,13,29308.94,1034,69521,52779,18180.658,10694,9993.033,269564.397,1143,107,1704,1682,41,17564,784,891,431,10046,482,18071.467,19701,470,759,20050.375,6083.247,118001.237,836,1219.864
2017-04-16 00:00:00 +0000,499,18,325,233163,3,35625.402,684,74317,61409,20842.347,12127,7562.04,295452.592,1316,96,1663,1784,46,20314,1084,844,420,4431,440,18889.308,22675,551,877,23057.828,5821.688,136626.825,1149,1380.766
2017-04-17 00:00:00 +0000,347,15,216,175805,5,27849.639,535,60572,47012,15555.483,14051,5628.393,231756.22,1116,78,1271,1468,37,15240,540,583,348,2335,348,16568.927,16839,390,564,17711.45,4342.841,115072.021,718,998.932
2017-04-18 00:00:00 +0000,358,5,192,158029,7,25093.312,625,53393,41427,14475.933,9316,5594.227,208816.366,921,76,1084,1301,25,13413,460,599,336,2856,311,17674.017,14397,333,511,16496.494,4345.523,122926.802,926,872.642
2017-04-19 00:00:00 +0000,330,5,183,149701,4,25783.608,653,52982,45759,13941.553,8878,5553.867,206401.619,1169,69,1165,1152,22,12387,427,868,301,3092,301,16558.622,13254,331,530,16915.553,4491.663,150861.624,702,960.105
2017-04-20 00:00:00 +0000,375,3,178,144429,5,24198.339,687,54377,40226,13228.955,8095,5739.238,206543.467,1173,57,1384,1384,35,13138,424,703,419,3913,328,19576.117,13378,384,561,15585.774,4300.821,99341.371,807,825.94
2017-04-21 00:00:00 +0000,408,5,195,169675,5,27107.234,895,65367,47902,18571.142,9112,8098.029,225577.685,1257,87,1551,1391,28,13708,520,996,419,6816,430,27428.962,13274,418,583,31338.815,4913.093,115478.073,846,1394.861
2017-04-22 00:00:00 +0000,543,13,300,236707,11,32110.836,1131,78616,58915,18880.652,11067,11259.678,282475.805,1413,90,1996,1976,43,18796,964,1065,567,9722,508,19452.173,19618,591,817,22617.792,5656.765,134587.308,1175,1267.809
2017-04-23 00:00:00 +0000,584,9,359,285611,14,41113.932,681,84929,72861,23372.261,14271,8899.944,329521.778,1700,79,2107,1871,52,23098,1293,1032,626,5054,522,22759.942,24879,700,956,27687.117,6342.841,153961.13,1634,1489.33
2017-04-24 00:00:00 +0000,364,8,188,175184,5,27754.37,555,60738,46831,15194.983,14413,5385.057,222334.133,1116,62,1426,1335,36,14643,531,492,528,3441,314,16091.292,15235,412,546,18328.396,4324.134,105016.27,1376,864.896
2017-04-25 00:00:00 +0000,315,7,192,161949,4,26282.878,662,55687,43417,14206.281,9108,5489.641,208465.077,1086,77,1315,1320,36,13505,439,695,450,2528,311,15913.451,13856,400,507,17084.689,4002.861,117557.421,1324,803.782
2017-04-26 00:00:00 +0000,359,10,191,164587,7,27025.692,643,71129,48758,13906.933,9097,6102.346,209080.768,1173,56,1616,1416,36,13386,502,857,450,3463,317,15348.183,13749,432,544,16296.487,4379.786,154077.841,1240,923.247
2017-04-27 00:00:00 +0000,380,8,188,143934,6,22195.833,675,52148,38035,12723.929,7528,5484.55,180000.938,1079,71,1385,1172,34,11828,429,671,366,4909,316,17701.264,11645,359,504,14149.269,4048.979,89218.854,1021,695.41
2017-04-28 00:00:00 +0000,309,9,177,180469,6,26805.277,1071,63244,46139,18757.326,9138,8630.9,224719.261,1326,75,1748,1413,28,13540,492,935,431,7517,372,27681.038,14003,435,590,29071.659,4527.062,111904.023,637,1436.079
2017-04-29 00:00:00 +0000,571,10,361,250534,9,34711.151,1052,89257,63547,21914.861,11823,12384.462,318911.93,1656,85,2293,2148,28,22341,832,1269,656,11307,506,21280.999,24298,759,837,23972.214,6063.02,140346.732,1144,1370.447
2017-04-30 00:00:00 +0000,546,14,367,249008,7,35445.259,989,86227,62872,21895.843,12001,8692.915,309323.864,1657,115,2126,2158,60,22278,773,1158,553,7453,456,21525.591,24154,705,813,23560.795,5690.899,136304.71,999,1320.372
2017-05-01 00:00:00 +0000,657,9,472,303807,9,44579.616,716,107970,80542,27930.962,19610,10093.96,400850.633,1960,123,2392,2683,66,28166,1225,966,748,5714,418,24671.78,31975,713,1113,29367.497,6476.325,167558.576,1334,1782.018
2017-05-02 00:00:00 +0000,361,9,245,200529,2,31567.837,528,74652,55238,18388.937,11384,6474.007,269057.78,1465,76,1679,1619,29,17961,538,640,512,3188,213,19136.38,20112,449,657,20649.946,4626.819,143387.575,775,1167.813
2017-05-03 00:00:00 +0000,324,6,244,188754,7,29955.104,554,74517,56379,16813.981,9917,7069.505,276532.7,1456,82,1548,1740,42,16971,559,935,472,3323,281,17877.824,18320,428,616,20062.859,4926.724,171768.9,560,1204.66
2017-05-04 00:00:00 +0000,347,7,245,149629,6,24374.954,793,70331,42404,13734.57,8007,5860.918,222406.434,1247,83,1433,1424,27,13472,465,662,368,3462,346,19648.523,14128,416,504,16397.34,4267.456,98646.095,542,970.319
2017-05-05 00:00:00 +0000,295,11,199,161279,9,26587.677,823,68945,45536,17660.213,9036,8290.284,229544.417,1329,74,1675,1503,29,12924,454,1058,409,6168,377,27787.896,13702,390,540,29242.652,4361.827,108662.378,396,1500.063
2017-05-06 00:00:00 +0000,548,10,326,233814,3,34575.624,1089,87450,62878,20987.807,11886,11477.189,318692.98,1840,120,2039,2087,58,20466,965,1212,561,8205,626,21055.865,22617,654,838,23972.694,6009.804,140355.688,523,1475.211
2017-05-07 00:00:00 +0000,571,9,458,287104,6,45090.147,699,95620,78774,24740.375,15471,9145.762,376379.473,2040,110,2264,2309,54,24065,1338,919,676,4012,602,23467.178,26652,757,959,28110.413,6395.8,166040.731,794,1747.729
2017-05-08 00:00:00 +0000,296,13,240,166843,8,29234.573,580,65023,48298,15311.831,14982,5927.865,236850.469,1303,74,1338,1519,28,14755,558,636,439,2234,355,16248.44,15038,421,608,18046.99,4604.35,113041.193,416,1036.784
2017-05-09 00:00:00 +0000,304,14,224,145619,11,26332.646,689,59963,43865,13776.316,8398,6138.911,217042.416,1228,97,1462,1348,33,12533,513,646,370,2698,356,15823.406,12818,343,460,15542.79,4177.13,121685.389,328,972.195
2017-05-10 00:00:00 +0000,315,12,219,147196,5,26429.544,667,62988,49102,13287.773,8724,7110.546,218644.624,1479,86,1452,1711,26,12256,459,884,417,3078,334,15585.425,12369,421,510,17358.016,4522.099,156932.273,349,1172.607
2017-05-11 00:00:00 +0000,314,6,206,135028,8,23586.987,692,63401,37720,12398.45,7279,7156.566,199971.162,1560,71,1498,1293,17,11147,435,977,382,3794,319,17457.581,11044,356,481,14333.521,4030.7,90412.928,274,1000.518
2017-05-12 00:00:00 +0000,296,5,234,154026,2,25751.942,985,62233,45021,17410.643,8930,9882.753,224118.241,1956,72,1664,1342,29,11806,418,1982,412,7753,420,27271.624,11652,418,526,28388.022,4431.259,113573.528,186,1615.404
2017-05-13 00:00:00 +0000,439,13,435,244193,12,36539.635,1034,88256,70237,22230.243,13260,13348.806,332853.784,3025,103,2479,2175,68,19443,993,6963,540,11783,485,22778.729,19893,688,843,26856.543,6130.638,167037.76,254,1586.752
2017-05-14 00:00:00 +0000,352,6,330,206986,4,32881.28,679,62808,55583,18187.75,10581,8179.544,263932.462,1693,75,1580,1492,39,16573,998,2394,438,6071,354,17754.17,16588,581,702,20616.219,4867.999,129442.522,321,1109.968
2017-05-15 00:00:00 +0000,337,6,319,179114,5,30969.837,531,70134,49927,16921.949,15112,5828.855,249391.748,1309,85,1450,1495,47,16195,656,351,463,2374,279,17199.319,16173,461,569,19308.463,4596.603,119972.282,278,1176.516
2017-05-16 00:00:00 +0000,338,6,299,169098,6,29316.227,539,67655,47277,16435.649,10123,5893.807,241186.132,1287,75,1630,1618,34,15506,677,494,440,2672,284,18416.452,16012,441,580,19412.708,4755.8,133869.554,218,1207.566
2017-05-17 00:00:00 +0000,347,8,316,165675,3,28390.973,539,74583,50153,14629.278,9201,6230.265,242271.766,1392,79,1374,1420,41,14690,603,828,379,3372,246,17591.024,14583,432,588,18491.03,4738.092,166802.775,215,1195.405
2017-05-18 00:00:00 +0000,307,3,283,133381,8,23206.898,891,55611,36204,12756.435,7335,5759.939,189992.941,1116,74,1459,1386,46,11812,516,566,312,3021,251,18006.989,11619,424,482,14708.234,4109.008,91756.922,154,929.624
2017-05-19 00:00:00 +0000,313,10,291,161718,2,27250.539,818,69256,43071,17167.004,9054,7911.064,225889.53,1406,72,1448,2203,31,12945,614,966,318,6127,377,26858.21,12673,448,535,26146.349,4807.158,111261.792,105,1682.792
2017-05-20 00:00:00 +0000,539,16,531,227900,3,34673.54,972,95962,60647,19929.734,11787,11062.898,314630.342,1853,108,1931,2295,57,20815,1030,1137,423,8312,502,21335.105,21573,682,838,23716.149,5848.873,142857.937,142,1557.804
2017-05-21 00:00:00 +0000,579,21,645,280849,4,43966.883,699,109477,74951,24374.039,14690,8848.087,349106.17,2253,125,1870,2698,44,24292,1317,869,517,3915,513,23229.569,25085,752,1062,27370.902,6240.419,169556.523,255,1764.294
2017-05-22 00:00:00 +0000,292,6,319,169143,8,28491.502,592,68072,46578,15085.575,13949,5463.975,235352.441,1434,72,1282,1891,28,14706,557,635,288,2594,311,16188.835,15214,427,630,18623.604,4286.517,115290.968,112,1011.739
2017-05-23 00:00:00 +0000,303,8,256,151437,3,25610.219,556,62875,41251,14038.219,8544,5437.923,216349.816,1239,58,1235,1658,25,13860,545,743,307,2556,304,15937.554,13941,415,529,17434.287,4369.996,120140.44,129,1056.314
2017-05-24 00:00:00 +0000,313,9,278,153706,5,25838.383,614,58759,45450,13083.952,8228,6038.249,207528.358,1328,60,1563,1998,22,12889,494,941,273,3487,306,16588.817,12341,358,509,16994.591,4523.857,150621.863,102,1052.557
2017-05-25 00:00:00 +0000,267,2,243,136779,1,22609.138,717,49415,34821,12277.165,7297,6217.871,184282.369,1162,80,1262,1458,29,11032,379,830,301,5735,321,17646.697,10596,364,437,15537.217,3777.012,93178.083,92,962.692
2017-05-26 00:00:00 +0000,542,15,440,212870,2,32348.552,868,90118,55567,21883.118,11349,11123.903,284289.827,1802,107,2214,2313,50,18219,822,1314,421,10608,492,30105.769,18600,496,801,30421.227,5644.905,136728.884,148,1786.967
2017-05-27 00:00:00 +0000,499,7,367,212127,2,32096.58,1021,77791,54198,19054.436,10823,10534.433,280306.776,1811,94,1859,2119,47,18590,836,1161,413,9293,373,19836.09,19305,461,762,21791.158,5532.065,127602.962,120,1386.393
2017-05-28 00:00:00 +0000,486,14,429,254132,2,39801.257,655,82923,66492,22303.024,13012,7640.651,313695.155,1915,121,2271,2322,49,21116,1121,943,440,3731,358,20802.987,22223,578,914,24913.79,5847.73,148853.382,201,1465.662
2017-05-29 00:00:00 +0000,306,8,220,171962,2,29523.625,517,61371,47147,16220.392,14091,5318.217,233553.12,1373,66,1369,1721,28,14410,390,627,315,2362,261,16965.246,14832,394,506,17966.276,4691.858,117128.714,120,1047.689
2017-05-30 00:00:00 +0000,357,4,257,158403,2,26738.852,495,56590,42077,14776.686,8700,5165.809,231107.946,1274,73,1267,1705,23,12869,437,735,304,2813,214,15906.143,13512,394,475,16476.26,4179.65,124015.706,88,1036.225
2017-05-31 00:00:00 +0000,274,6,307,174304,1,30575.079,776,69587,50401,16189.744,9202,6435.745,258090.75,1403,77,1378,2241,43,13730,519,938,351,3168,239,16497.789,14598,465,599,18770.147,4916.368,160848.413,127,1004.114
2017-06-01 00:00:00 +0000,381,6,280,166771,3,26412.13,757,61601,42526,15760.701,8363,6566.374,244432.379,1508,73,1604,1519,26,14374,468,728,306,3784,280,20881.441,16360,431,554,18421.836,4643.39,105935.28,96,1005.642
2017-06-02 00:00:00 +0000,363,18,267,204402,2,28757.22,921,72111,49807,21844.092,10951,9474.385,269708.907,1583,73,2001,1936,29,15356,545,1044,346,7038,270,32031.362,19431,504,604,36954.963,5089.753,123526.768,72,1359.869
2017-06-03 00:00:00 +0000,557,11,411,278488,2,37014.707,1093,95175,66614,23627.34,12943,12107.559,366851.135,1880,83,2320,2461,43,22328,988,1034,481,10453,356,23563.188,28530,814,863,28449.651,6186.467,149040.934,138,1231.128
2017-06-04 00:00:00 +0000,650,12,626,339352,2,46445.717,743,104997,83951,27899.607,16456,9795.01,420484.196,2038,114,2452,2507,50,26187,1288,1002,566,3767,396,27245.566,34184,862,1045,33144.565,6360.492,180153.617,219,1516.75
2017-06-05 00:00:00 +0000,398,10,260,214773,1,30361.753,532,73382,52097,16782.148,15484,6299.196,287651.913,1525,79,1471,2021,45,15961,550,643,390,2300,253,18850.609,19964,471,596,22139.385,4042.522,122218.741,85,1055.584
2017-06-06 00:00:00 +0000,370,6,254,184706,2,26507.896,618,61149,44539,15214.846,8884,5670.272,247529.789,1451,52,1470,1577,38,13606,511,675,319,2710,282,17775.432,17961,402,516,18327.565,4447.103,127029.622,63,883.123
2017-06-07 00:00:00 +0000,329,14,245,181931,2,27771.144,764,58958,49652,14710.947,9238,6641.251,244550.415,1431,79,1522,1970,29,13187,537,954,395,2934,283,17154.899,16871,395,554,18714.405,4905.703,165268.423,95,893.65
2017-06-08 00:00:00 +0000,341,5,173,152212,1,23135.549,708,50623,37300,13020.777,8110,5476.739,209010.648,1182,72,1440,1660,31,10633,487,710,293,3266,290,19140.55,14165,389,509,15569.442,4184.559,92185.726,60,715.811
2017-06-09 00:00:00 +0000,366,10,187,178063,5,26476.327,829,58839,44596,18495.885,9499,8061.606,230238.391,1445,73,1685,1433,32,11613,472,973,335,6325,414,28515.327,13856,446,520,32047.317,5003.707,112965.041,68,1187.535
2017-06-10 00:00:00 +0000,510,16,296,242234,,32908.377,1120,76401,58589,20035.564,12029,11016.833,296191.212,1838,71,2266,1818,42,17073,906,1093,463,8637,593,20474.922,21780,571,800,23426.646,5663.688,133761.407,117,991.035
2017-06-11 00:00:00 +0000,544,12,424,311184,3,43157.835,725,85386,74932,24779.37,15568,8259.28,359159.341,2029,105,2283,2115,56,21327,1218,1098,415,4042,557,24034.653,26649,734,989,27976.806,6181.258,166293.979,162,1274.425
2017-06-12 00:00:00 +0000,317,13,212,176821,3,28125.892,470,59069,45495,15381.417,14299,5067.443,231623.812,1241,71,1484,1434,33,12963,456,650,329,2054,365,15929.697,15649,461,583,18191.665,4552.017,114176.769,96,733.047
2017-06-13 00:00:00 +0000,340,10,191,158624,3,25406.699,573,52735,41906,14423.045,9469,5414.408,225098.796,1214,77,1688,1312,33,11758,468,677,333,2565,328,15567.989,14008,401,493,15998.116,4477.003,123017.5,72,731.404
2017-06-14 00:00:00 +0000,351,2,235,158633,5,27323.993,661,56317,47993,13614.149,9030,6475.553,231383.757,1602,94,1615,1501,34,11706,516,966,328,3313,305,15846.097,13511,436,494,16752.192,4636.011,159293.079,60,853.078
2017-06-15 00:00:00 +0000,342,8,198,142765,5,24072.575,878,51120,38731,12914.313,7943,6645.198,199755.29,1396,70,2078,1372,29,11944,485,808,290,4345,348,19968.21,12646,434,502,16020.13,4459.934,97013.244,75,677.453
2017-06-16 00:00:00 +0000,344,6,274,181072,4,27130.592,917,61049,48006,19037.667,10478,9814.933,236330.623,2011,73,2261,1328,30,13240,549,1579,331,9129,470,31186.585,14808,447,526,31804.989,5001.446,124173.954,58,1315.639
2017-06-17 00:00:00 +0000,537,7,435,250214,3,36456.287,1180,77873,67310,21662.381,14322,13055.574,320835.094,2472,90,4494,1626,43,19721,970,1917,385,13946,602,24022.97,21249,739,858,26577.923,5974.21,165171.255,81,1303.857
2017-06-18 00:00:00 +0000,483,12,408,245520,1,36064.358,661,63535,59757,19314.524,12460,8399.079,278084.93,1885,74,2079,1527,38,17869,986,1163,328,8037,461,19848.552,19308,664,788,22006.335,4986.603,137194.429,110,1091.311
2017-06-19 00:00:00 +0000,365,9,270,179095,,30510.167,509,59488,47643,15553.055,14602,5500.505,236571.109,1406,73,1260,1349,31,15662,507,511,326,2529,312,16422.545,17556,417,509,18342.302,4527.619,118277.077,77,936.015
2017-06-20 00:00:00 +0000,348,9,293,173553,,29337.307,567,60428,43960,15056.726,10348,5357.101,234485.237,1406,80,1415,1343,34,14950,441,635,382,3594,293,18507.611,16237,443,545,17911.065,4571.263,129791.265,68,937.142
2017-06-21 00:00:00 +0000,347,12,279,154251,,27474.723,546,56742,47144,12952.088,9069,5638.402,216428.204,1486,80,1291,1562,39,13658,478,898,421,4313,272,16534.599,13816,421,543,17346.208,4717.713,156459.246,51,888.828
2017-06-22 00:00:00 +0000,310,5,197,125467,1,23410.367,675,55773,36800,11809.646,6978,5051.267,182687.088,1259,64,1744,1186,24,11959,458,702,335,3670,251,18189.961,10871,368,451,13359.667,4255.83,90698.878,55,792.127
2017-06-23 00:00:00 +0000,339,15,213,160086,1,27454.647,939,64501,44055,18311.751,8750,8041.765,212785.126,1600,70,1602,1311,33,13378,532,1005,398,7451,323,28814.422,11919,405,529,27331.365,4544.571,112962.568,51,1297.53
2017-06-24 00:00:00 +0000,493,11,371,218486,4,34144.423,1073,80451,57117,19149.437,11531,10955.09,282434.723,1869,67,2018,1868,48,19632,962,1028,389,9230,376,20764.864,19279,647,724,22694.929,5469.501,138565.682,90,1325.578
2017-06-25 00:00:00 +0000,581,9,502,263497,2,41699.514,604,81798,68519,21802.124,14180,8271.049,317588.572,1997,104,1882,2689,35,23737,1216,905,417,4532,324,22326.529,22413,599,839,25796.222,6169.483,155953.91,130,1492.457
2017-06-26 00:00:00 +0000,362,7,314,166889,1,28669.223,459,65705,46892,14457.017,13542,5462.881,220335.828,1313,73,1409,1400,32,15163,522,618,323,2558,248,16648.069,14067,350,536,17625.547,4463.226,113866.377,79,977.677
2017-06-27 00:00:00 +0000,306,3,248,140339,1,25639.125,562,60870,39469,13243.177,8395,4906.368,198345.961,1255,72,1354,1323,24,13197,444,647,297,2883,200,15391.947,12419,358,464,16214.573,4126.606,118274.738,38,907.974
2017-06-28 00:00:00 +0000,315,10,246,143776,,26531.135,586,59831,45452,12569.512,8350,5805.441,198716.759,1283,51,1537,2004,33,13671,483,891,299,3792,202,15763.994,12167,450,507,16405.73,4497.424,154674.94,76,920.05
2017-06-29 00:00:00 +0000,324,10,220,136268,1,24142.706,831,53111,35788,12362.357,7089,5364.822,190098.64,1204,57,1585,1359,22,13013,461,707,374,4352,164,18033.714,11440,391,437,14084.823,4285.556,92482.672,51,697.513
2017-06-30 00:00:00 +0000,342,17,271,170346,2,27596.8,810,71476,44056,18893.395,9061,8132.048,228539.867,1591,60,1649,1451,17,15341,429,1049,393,7006,206,29744.527,14371,481,491,29025.674,4828.748,113161.536,62,1372.544
